venta_id,producto_id,cantidad_producto,subtotal
VTA_88728795,PROD_425357,14,143.64
VTA_88728795,PROD_104954,5,696.4
VTA_19046564,PROD_188878,15,852.3
VTA_19046564,PROD_581159,12,151.92
VTA_57219802,PROD_004894,8,477.52
VTA_57219802,PROD_734649,6,72.6
VTA_57219802,PROD_719350,18,2507.22
VTA_57219802,PROD_765391,4,246.96
VTA_57219802,PROD_200564,19,2708.64
VTA_57219802,PROD_265164,1,149.19
VTA_57219802,PROD_749389,11,1371.04
VTA_57219802,PROD_151025,7,1024.31
VTA_91065804,PROD_367270,15,1687.05
VTA_91065804,PROD_369685,5,136.65
VTA_91065804,PROD_872078,9,52.65
VTA_91065804,PROD_287811,16,241.12
VTA_91065804,PROD_572642,1,75.05
VTA_91065804,PROD_147392,11,863.5
VTA_91065804,PROD_585100,4,509.8
VTA_91065804,PROD_820169,19,499.89
VTA_81497228,PROD_684586,13,737.23
VTA_81497228,PROD_735600,15,583.65
VTA_81497228,PROD_467222,6,886.08
VTA_81497228,PROD_121857,7,660.52
VTA_81497228,PROD_895906,20,304.6
VTA_81497228,PROD_163965,16,1728.16
VTA_81497228,PROD_959657,2,265.9
VTA_81497228,PROD_748644,13,1671.15
VTA_26005793,PROD_523531,11,555.5
VTA_26005793,PROD_547654,20,2531.4
VTA_26005793,PROD_427242,7,612.99
VTA_26005793,PROD_649405,20,2403.0
VTA_44579021,PROD_380278,4,266.28
VTA_44579021,PROD_354368,14,2057.44
VTA_44579021,PROD_756267,5,486.6
VTA_44579021,PROD_187208,18,1524.06
VTA_44579021,PROD_329768,18,2408.58
VTA_44579021,PROD_538874,12,53.88
VTA_44579021,PROD_953818,15,1154.1
VTA_44579021,PROD_047949,9,1212.03
VTA_17442905,PROD_370033,20,264.2
VTA_17442905,PROD_263131,9,441.18
VTA_17442905,PROD_348131,3,44.19
VTA_17442905,PROD_641079,2,51.08
VTA_10736608,PROD_536345,14,1525.58
VTA_10736608,PROD_303395,11,1561.89
VTA_10736608,PROD_855543,7,125.93
VTA_10736608,PROD_749994,11,162.25
VTA_37161855,PROD_391504,9,511.2
VTA_37161855,PROD_488588,12,1038.24
VTA_37161855,PROD_009255,10,577.6
VTA_63545864,PROD_993474,1,104.84
VTA_63545864,PROD_369685,13,355.29
VTA_63545864,PROD_349738,14,1527.54
VTA_63545864,PROD_427895,16,1381.12
VTA_63545864,PROD_689139,13,363.09
VTA_91792532,PROD_709908,4,30.92
VTA_91792532,PROD_423278,11,625.68
VTA_91792532,PROD_596696,13,1547.0
VTA_91792532,PROD_177949,7,568.61
VTA_20031926,PROD_489131,15,1470.75
VTA_20031926,PROD_293005,19,1745.91
VTA_20031926,PROD_872078,6,35.1
VTA_20031926,PROD_446017,15,984.75
VTA_20031926,PROD_967477,17,1582.19
VTA_17906995,PROD_636786,1,14.2
VTA_17906995,PROD_468083,4,163.12
VTA_17906995,PROD_923105,1,14.81
VTA_85848492,PROD_010981,9,410.31
VTA_85848492,PROD_841518,15,2188.5
VTA_85848492,PROD_287811,16,241.12
VTA_85848492,PROD_518376,18,120.06
VTA_85848492,PROD_775606,9,1132.2
VTA_85848492,PROD_882774,2,172.14
VTA_80127652,PROD_572642,9,675.45
VTA_80127652,PROD_416904,1,82.34
VTA_80127652,PROD_960727,2,88.6
VTA_80127652,PROD_953818,1,76.94
VTA_80127652,PROD_490251,1,62.7
VTA_80127652,PROD_192571,17,917.32
VTA_80127652,PROD_083435,8,685.92
VTA_38324897,PROD_063514,2,163.88
VTA_38324897,PROD_800351,1,94.15
VTA_38324897,PROD_849588,1,61.31
VTA_38324897,PROD_146468,19,1219.42
VTA_89893124,PROD_259490,3,281.55
VTA_89893124,PROD_891730,14,1826.3
VTA_89893124,PROD_748644,1,128.55
VTA_89893124,PROD_445049,16,58.08
VTA_89893124,PROD_833124,17,1937.32
VTA_89893124,PROD_568568,12,1315.2
VTA_89893124,PROD_163266,8,1048.24
VTA_60218280,PROD_937530,20,96.8
VTA_60218280,PROD_028899,12,45.84
VTA_60218280,PROD_585721,20,2808.6
VTA_60218280,PROD_531695,16,1877.92
VTA_53089000,PROD_190903,9,267.39
VTA_53089000,PROD_212621,16,2345.28
VTA_53089000,PROD_654821,9,1236.69
VTA_53089000,PROD_943869,13,687.7
VTA_64319096,PROD_953818,3,230.82
VTA_64319096,PROD_453661,16,1606.56
VTA_64319096,PROD_612870,1,132.97
VTA_64319096,PROD_193204,19,384.75
VTA_57519536,PROD_111703,5,49.0
VTA_57519536,PROD_135308,14,1959.58
VTA_57519536,PROD_192571,17,917.32
VTA_57519536,PROD_017196,16,2292.32
VTA_92036366,PROD_998503,17,1113.84
VTA_92036366,PROD_986285,15,532.65
VTA_92036366,PROD_855114,18,1760.94
VTA_13623856,PROD_933675,20,1743.4
VTA_13623856,PROD_946616,15,1722.0
VTA_13623856,PROD_219033,12,137.88
VTA_13623856,PROD_550455,18,148.5
VTA_13623856,PROD_593510,19,1303.97
VTA_13623856,PROD_799866,1,140.17
VTA_13623856,PROD_459194,8,120.88
VTA_16563630,PROD_974963,3,73.86
VTA_16563630,PROD_994600,5,474.45
VTA_16563630,PROD_593510,18,1235.34
VTA_64147649,PROD_958980,17,2375.58
VTA_64147649,PROD_066181,2,268.04
VTA_75519313,PROD_894841,7,54.88
VTA_75519313,PROD_503318,11,832.48
VTA_75519313,PROD_361230,1,73.17
VTA_75519313,PROD_184000,8,517.12
VTA_75519313,PROD_072433,1,30.84
VTA_75519313,PROD_423564,10,19.7
VTA_75519313,PROD_685208,19,2043.45
VTA_05622582,PROD_614038,20,326.2
VTA_05622582,PROD_621531,20,1027.6
VTA_41155169,PROD_328513,15,1047.75
VTA_41155169,PROD_639960,9,23.67
VTA_41155169,PROD_077217,19,1831.41
VTA_41155169,PROD_468083,17,693.26
VTA_41155169,PROD_266679,15,1044.6
VTA_41155169,PROD_738447,12,470.04
VTA_41155169,PROD_072433,7,215.88
VTA_85422120,PROD_722169,12,628.08
VTA_85422120,PROD_173845,14,589.96
VTA_85422120,PROD_399058,2,70.18
VTA_45001655,PROD_904423,19,1718.93
VTA_03557051,PROD_177949,15,1218.45
VTA_03557051,PROD_631201,5,645.65
VTA_03557051,PROD_281037,7,396.76
VTA_03557051,PROD_695658,1,78.27
VTA_03557051,PROD_464846,3,412.71
VTA_03557051,PROD_983129,9,701.37
VTA_03557051,PROD_315464,13,639.34
VTA_03557051,PROD_500354,13,1347.32
VTA_36476930,PROD_333705,6,588.72
VTA_36476930,PROD_431790,13,1100.32
VTA_36476930,PROD_348131,16,235.68
VTA_36476930,PROD_429846,2,282.26
VTA_36476930,PROD_087959,20,1744.6
VTA_36476930,PROD_291585,12,842.76
VTA_36476930,PROD_445049,1,3.63
VTA_75238394,PROD_824112,7,105.28
VTA_75238394,PROD_214804,8,372.48
VTA_75238394,PROD_853151,2,294.18
VTA_96449398,PROD_748644,3,385.65
VTA_96449398,PROD_994600,19,1802.91
VTA_96449398,PROD_795163,8,698.16
VTA_96449398,PROD_439965,9,345.42
VTA_96449398,PROD_210935,14,372.4
VTA_96449398,PROD_241321,13,973.18
VTA_08160838,PROD_116826,18,968.58
VTA_08160838,PROD_432608,1,144.78
VTA_08160838,PROD_163266,19,2489.57
VTA_40304841,PROD_628430,16,546.08
VTA_40304841,PROD_709908,1,7.73
VTA_40304841,PROD_819993,16,465.12
VTA_40304841,PROD_187186,17,1535.95
VTA_40304841,PROD_319923,19,636.69
VTA_40304841,PROD_923105,19,281.39
VTA_40304841,PROD_649405,16,1922.4
VTA_40304841,PROD_468083,6,244.68
VTA_90238454,PROD_099770,20,443.6
VTA_90238454,PROD_542822,2,220.98
VTA_90238454,PROD_180750,10,1088.0
VTA_90238454,PROD_415186,8,84.72
VTA_90238454,PROD_190903,1,29.71
VTA_90238454,PROD_011814,13,319.93
VTA_96056750,PROD_657891,15,1287.45
VTA_65922436,PROD_937845,15,1011.45
VTA_65922436,PROD_872189,11,1441.11
VTA_65922436,PROD_810125,17,1684.19
VTA_65922436,PROD_748473,6,542.58
VTA_65922436,PROD_397426,20,984.0
VTA_65922436,PROD_195408,6,723.0
VTA_65922436,PROD_484786,9,1299.06
VTA_65922436,PROD_461680,4,479.72
VTA_65847033,PROD_658225,18,311.58
VTA_65847033,PROD_960428,5,303.9
VTA_65847033,PROD_476502,11,568.92
VTA_65847033,PROD_041628,11,184.03
VTA_21093172,PROD_169279,16,490.4
VTA_21093172,PROD_592722,20,1784.4
VTA_21093172,PROD_897211,15,1669.05
VTA_21093172,PROD_024790,12,428.76
VTA_21093172,PROD_556201,16,760.0
VTA_43838697,PROD_641079,20,510.8
VTA_43838697,PROD_278390,9,868.95
VTA_43838697,PROD_002991,16,1562.56
VTA_43838697,PROD_621531,7,359.66
VTA_70369129,PROD_421841,10,341.0
VTA_70369129,PROD_864434,5,193.3
VTA_70369129,PROD_561285,8,187.12
VTA_70369129,PROD_851292,16,290.4
VTA_70369129,PROD_908875,18,2003.04
VTA_70369129,PROD_610348,9,1095.39
VTA_70369129,PROD_163266,20,2620.6
VTA_54879899,PROD_716525,5,609.05
VTA_48719311,PROD_630331,9,587.43
VTA_48719311,PROD_532434,20,2541.6
VTA_48719311,PROD_742845,9,789.84
VTA_48719311,PROD_810514,19,2500.02
VTA_48719311,PROD_596696,7,833.0
VTA_48719311,PROD_671518,8,483.76
VTA_87902974,PROD_849125,10,760.9
VTA_46552839,PROD_232047,13,527.8
VTA_46552839,PROD_465975,19,2243.33
VTA_46552839,PROD_204671,17,1737.91
VTA_46552839,PROD_913052,10,846.2
VTA_81168638,PROD_855543,13,233.87
VTA_81168638,PROD_266679,10,696.4
VTA_81168638,PROD_560799,10,599.4
VTA_81168638,PROD_431880,8,223.2
VTA_81168638,PROD_427334,16,1935.68
VTA_26775099,PROD_184000,4,258.56
VTA_26775099,PROD_453120,17,26.69
VTA_26775099,PROD_568568,4,438.4
VTA_69499539,PROD_397426,6,295.2
VTA_51084371,PROD_830534,1,112.98
VTA_51084371,PROD_674085,3,205.32
VTA_51084371,PROD_410931,11,1530.87
VTA_51084371,PROD_178776,1,148.16
VTA_51084371,PROD_909877,6,653.52
VTA_36812393,PROD_727405,7,849.38
VTA_36812393,PROD_504057,9,871.83
VTA_36812393,PROD_214804,1,46.56
VTA_36812393,PROD_951488,18,2196.72
VTA_36812393,PROD_069575,18,2194.56
VTA_36812393,PROD_380278,12,798.84
VTA_36812393,PROD_689928,11,296.01
VTA_68637999,PROD_125256,4,553.84
VTA_26613497,PROD_784592,4,32.16
VTA_26613497,PROD_352692,5,406.75
VTA_26613497,PROD_958980,2,279.48
VTA_26613497,PROD_397426,4,196.8
VTA_26613497,PROD_177374,10,909.9
VTA_01313258,PROD_363075,9,1180.8
VTA_01313258,PROD_950309,11,115.94
VTA_01313258,PROD_173845,19,800.66
VTA_01313258,PROD_695658,8,626.16
VTA_01313258,PROD_174268,6,779.1
VTA_59523258,PROD_427242,12,1050.84
VTA_59523258,PROD_612870,14,1861.58
VTA_59523258,PROD_360566,18,298.44
VTA_59523258,PROD_311814,10,744.3
VTA_59523258,PROD_363075,19,2492.8
VTA_59523258,PROD_894841,20,156.8
VTA_35063153,PROD_563044,6,774.36
VTA_35063153,PROD_832309,16,102.88
VTA_47198162,PROD_362066,3,347.73
VTA_34929304,PROD_658225,11,190.41
VTA_34929304,PROD_613490,19,1070.08
VTA_34929304,PROD_240110,14,926.1
VTA_34929304,PROD_890936,6,820.74
VTA_34929304,PROD_748121,17,2446.81
VTA_04534476,PROD_594718,13,579.02
VTA_04534476,PROD_123505,15,1110.15
VTA_78880931,PROD_680601,1,65.86
VTA_82678538,PROD_936893,5,55.3
VTA_82678538,PROD_827017,3,314.07
VTA_82678538,PROD_306638,15,46.35
VTA_82678538,PROD_891730,7,913.15
VTA_82678538,PROD_851292,7,127.05
VTA_82678538,PROD_171005,13,45.37
VTA_10006418,PROD_017196,12,1719.24
VTA_10006418,PROD_936987,20,2372.6
VTA_10006418,PROD_319923,11,368.61
VTA_13303736,PROD_560799,4,239.76
VTA_13303736,PROD_068865,11,1127.5
VTA_03469052,PROD_238955,10,571.6
VTA_03469052,PROD_293396,9,303.3
VTA_03469052,PROD_506018,18,1808.82
VTA_24479136,PROD_819335,4,385.4
VTA_71813267,PROD_292033,16,1655.68
VTA_71813267,PROD_474807,19,1575.67
VTA_71813267,PROD_998503,2,131.04
VTA_71813267,PROD_130007,5,95.4
VTA_71813267,PROD_266679,15,1044.6
VTA_71813267,PROD_104954,20,2785.6
VTA_48319817,PROD_974963,12,295.44
VTA_48319817,PROD_002991,14,1367.24
VTA_48319817,PROD_456177,14,2064.86
VTA_48319817,PROD_086452,6,382.02
VTA_81390591,PROD_909882,12,1110.84
VTA_81390591,PROD_809286,17,1226.72
VTA_27432314,PROD_263131,14,686.28
VTA_06005823,PROD_722169,14,732.76
VTA_06005823,PROD_581574,19,2609.08
VTA_06005823,PROD_497592,5,616.35
VTA_06005823,PROD_719350,17,2367.93
VTA_06005823,PROD_662156,18,1439.28
VTA_21570578,PROD_187186,19,1716.65
VTA_21570578,PROD_820169,5,131.55
VTA_21570578,PROD_329768,17,2274.77
VTA_72027482,PROD_174268,2,259.7
VTA_72027482,PROD_244360,8,519.76
VTA_72027482,PROD_222182,9,273.33
VTA_72027482,PROD_084061,7,110.88
VTA_72027482,PROD_441205,11,1042.03
VTA_72027482,PROD_611015,15,1719.15
VTA_72027482,PROD_033256,18,1753.02
VTA_72027482,PROD_379067,1,94.17
VTA_68868267,PROD_169279,17,521.05
VTA_68868267,PROD_844759,2,292.9
VTA_68868267,PROD_423564,20,39.4
VTA_41663984,PROD_092621,17,2081.48
VTA_41663984,PROD_810514,4,526.32
VTA_41663984,PROD_268366,20,2615.6
VTA_41663984,PROD_701708,12,1161.12
VTA_86552045,PROD_063514,7,573.58
VTA_86552045,PROD_399058,19,666.71
VTA_86552045,PROD_294668,15,1026.3
VTA_86552045,PROD_577277,19,2561.39
VTA_86552045,PROD_146558,14,847.7
VTA_86552045,PROD_090010,14,1432.34
VTA_44805398,PROD_798097,17,1575.22
VTA_44805398,PROD_912297,10,258.1
VTA_44805398,PROD_023281,4,204.48
VTA_44805398,PROD_953818,11,846.34
VTA_44805398,PROD_658225,5,86.55
VTA_44805398,PROD_021803,2,242.2
VTA_44805398,PROD_061024,17,1611.43
VTA_72663561,PROD_306638,15,46.35
VTA_72663561,PROD_949153,4,273.12
VTA_72663561,PROD_719350,17,2367.93
VTA_72663561,PROD_380278,6,399.42
VTA_72663561,PROD_947680,12,316.44
VTA_69577871,PROD_669067,13,1177.02
VTA_69577871,PROD_555883,2,83.36
VTA_69577871,PROD_558079,14,1976.94
VTA_69577871,PROD_209621,12,1267.32
VTA_71933097,PROD_315464,5,245.9
VTA_71933097,PROD_471786,11,150.48
VTA_71933097,PROD_329768,12,1605.72
VTA_71933097,PROD_603212,4,144.16
VTA_71933097,PROD_894841,14,109.76
VTA_99574414,PROD_814649,2,123.14
VTA_99574414,PROD_523291,16,1166.72
VTA_99574414,PROD_960428,15,911.7
VTA_99574414,PROD_195408,16,1928.0
VTA_99574414,PROD_268366,6,784.68
VTA_38346823,PROD_745657,19,1782.77
VTA_38346823,PROD_748644,18,2313.9
VTA_38346823,PROD_585843,16,687.68
VTA_38346823,PROD_072646,10,1051.2
VTA_38346823,PROD_978624,11,602.47
VTA_38346823,PROD_378559,18,991.08
VTA_38346823,PROD_834647,16,354.08
VTA_38346823,PROD_757809,5,372.8
VTA_70717322,PROD_125256,18,2492.28
VTA_70717322,PROD_207361,1,60.54
VTA_70717322,PROD_128178,17,1425.96
VTA_70717322,PROD_745657,10,938.3
VTA_70717322,PROD_431880,14,390.6
VTA_70717322,PROD_787590,11,1516.13
VTA_74857599,PROD_822672,9,74.52
VTA_74857599,PROD_755702,12,608.76
VTA_74857599,PROD_592722,8,713.76
VTA_74857599,PROD_427895,10,863.2
VTA_74857599,PROD_423564,2,3.94
VTA_74857599,PROD_947680,10,263.7
VTA_74857599,PROD_903682,16,2375.2
VTA_74857599,PROD_614247,13,777.27
VTA_98621403,PROD_719827,11,1441.88
VTA_67409390,PROD_998503,12,786.24
VTA_67409390,PROD_438493,12,556.08
VTA_67409390,PROD_460232,3,101.31
VTA_67409390,PROD_469999,8,1122.8
VTA_67409390,PROD_497592,10,1232.7
VTA_67409390,PROD_884335,7,693.0
VTA_67409390,PROD_581574,8,1098.56
VTA_67409390,PROD_705936,20,2274.2
VTA_27128205,PROD_263131,7,343.14
VTA_27128205,PROD_273887,7,675.22
VTA_27128205,PROD_514817,14,1863.54
VTA_27128205,PROD_830658,9,280.98
VTA_27128205,PROD_302202,11,663.41
VTA_27128205,PROD_188878,3,170.46
VTA_27128205,PROD_960727,20,886.0
VTA_27128205,PROD_974963,13,320.06
VTA_99369348,PROD_293005,7,643.23
VTA_99369348,PROD_379067,18,1695.06
VTA_46613864,PROD_105374,1,17.31
VTA_46613864,PROD_421841,1,34.1
VTA_46613864,PROD_613496,1,136.31
VTA_46613864,PROD_084536,20,2313.0
VTA_46613864,PROD_997731,16,1356.64
VTA_47369340,PROD_130007,15,286.2
VTA_47369340,PROD_084119,7,152.81
VTA_47369340,PROD_819993,4,116.28
VTA_31519901,PROD_798097,12,1111.92
VTA_31519901,PROD_379067,7,659.19
VTA_31519901,PROD_244360,20,1299.4
VTA_31519901,PROD_523531,9,454.5
VTA_31519901,PROD_919179,12,890.4
VTA_31519901,PROD_108751,2,184.06
VTA_26437152,PROD_219033,20,229.8
VTA_26437152,PROD_735261,1,148.67
VTA_26437152,PROD_919179,19,1409.8
VTA_26437152,PROD_072433,13,400.92
VTA_26437152,PROD_411145,2,3.46
VTA_63764137,PROD_083368,5,94.0
VTA_63764137,PROD_431880,10,279.0
VTA_63764137,PROD_798228,12,1280.28
VTA_63764137,PROD_106802,6,746.1
VTA_58404704,PROD_734437,3,322.98
VTA_55374413,PROD_347490,16,1491.36
VTA_55374413,PROD_597129,19,2553.41
VTA_55374413,PROD_572642,19,1425.95
VTA_55374413,PROD_412006,18,2679.66
VTA_55374413,PROD_270037,1,33.91
VTA_55374413,PROD_176245,2,228.02
VTA_55374413,PROD_291585,5,351.15
VTA_55374413,PROD_176565,4,597.24
VTA_71339168,PROD_738447,19,744.23
VTA_71339168,PROD_575342,2,107.32
VTA_71339168,PROD_919179,8,593.6
VTA_32458666,PROD_123505,10,740.1
VTA_32458666,PROD_749994,3,44.25
VTA_32458666,PROD_053209,3,284.76
VTA_32458666,PROD_169279,19,582.35
VTA_32458666,PROD_427334,1,120.98
VTA_32458666,PROD_723824,9,949.05
VTA_32458666,PROD_293396,3,101.1
VTA_32458666,PROD_941015,7,115.78
VTA_97250992,PROD_671518,19,1148.93
VTA_97250992,PROD_657891,17,1459.11
VTA_96531038,PROD_059527,18,2322.36
VTA_96531038,PROD_171005,6,20.94
VTA_96531038,PROD_671518,11,665.17
VTA_96531038,PROD_072433,18,555.12
VTA_96531038,PROD_363075,3,393.6
VTA_96531038,PROD_720866,1,77.18
VTA_96531038,PROD_135828,20,1873.2
VTA_56125022,PROD_365970,7,927.85
VTA_56125022,PROD_353795,9,820.26
VTA_56125022,PROD_969829,16,1060.48
VTA_56125022,PROD_892441,6,413.88
VTA_90779552,PROD_820008,4,156.96
VTA_90779552,PROD_210935,6,159.6
VTA_49968884,PROD_151652,13,623.48
VTA_49968884,PROD_490316,11,1457.28
VTA_90341848,PROD_904803,17,768.74
VTA_90341848,PROD_798097,3,277.98
VTA_90341848,PROD_999726,15,1494.3
VTA_90341848,PROD_427612,10,470.4
VTA_60147318,PROD_798228,5,533.45
VTA_60147318,PROD_442289,11,118.47
VTA_60147318,PROD_396904,8,173.68
VTA_60147318,PROD_678597,17,2201.16
VTA_60147318,PROD_121674,2,30.6
VTA_02040564,PROD_903682,14,2078.3
VTA_02040564,PROD_941015,1,16.54
VTA_02040564,PROD_087959,19,1657.37
VTA_02040564,PROD_724911,2,76.34
VTA_02040564,PROD_329768,19,2542.39
VTA_02040564,PROD_373753,5,277.45
VTA_00345988,PROD_810514,11,1447.38
VTA_00345988,PROD_309627,9,23.22
VTA_00345988,PROD_493803,7,915.18
VTA_00786184,PROD_415186,16,169.44
VTA_00786184,PROD_080378,2,297.84
VTA_39063795,PROD_621531,13,667.94
VTA_90461710,PROD_504057,5,484.35
VTA_90461710,PROD_286718,12,159.48
VTA_90461710,PROD_574195,11,1127.17
VTA_90461710,PROD_864434,4,154.64
VTA_89030652,PROD_291959,12,745.68
VTA_89030652,PROD_659411,9,142.56
VTA_89030652,PROD_621531,7,359.66
VTA_90829114,PROD_035854,10,397.1
VTA_90829114,PROD_568568,15,1644.0
VTA_90829114,PROD_561107,3,120.93
VTA_90829114,PROD_123505,5,370.05
VTA_90829114,PROD_453661,1,100.41
VTA_90829114,PROD_723824,1,105.45
VTA_47080129,PROD_207626,18,645.48
VTA_22081742,PROD_834647,7,154.91
VTA_22081742,PROD_816424,8,872.8
VTA_22081742,PROD_822888,20,2789.2
VTA_22081742,PROD_080378,8,1191.36
VTA_22081742,PROD_180108,9,781.11
VTA_22081742,PROD_833124,11,1253.56
VTA_22081742,PROD_641013,17,597.89
VTA_77377838,PROD_958980,13,1816.62
VTA_77377838,PROD_108751,14,1288.42
VTA_15249557,PROD_073289,3,318.21
VTA_15249557,PROD_117051,17,131.07
VTA_15249557,PROD_685208,3,322.65
VTA_15249557,PROD_352006,3,206.37
VTA_73066420,PROD_190903,14,415.94
VTA_73066420,PROD_121674,18,275.4
VTA_73066420,PROD_378559,7,385.42
VTA_73066420,PROD_947680,5,131.85
VTA_73066420,PROD_328143,7,875.14
VTA_73066420,PROD_560799,1,59.94
VTA_19862757,PROD_119346,9,700.38
VTA_19862757,PROD_484692,5,581.05
VTA_19862757,PROD_048124,9,1045.8
VTA_19862757,PROD_676370,18,1497.42
VTA_75189045,PROD_343811,7,568.12
VTA_75189045,PROD_655229,9,1186.83
VTA_75189045,PROD_380278,18,1198.26
VTA_75189045,PROD_094575,20,550.8
VTA_75189045,PROD_263131,20,980.4
VTA_33555105,PROD_503229,7,676.83
VTA_33555105,PROD_698034,4,431.68
VTA_33555105,PROD_897211,3,333.81
VTA_78800345,PROD_163965,20,2160.2
VTA_63610690,PROD_151652,4,191.84
VTA_63610690,PROD_204689,1,61.97
VTA_63610690,PROD_193919,10,402.2
VTA_29570557,PROD_734437,2,215.32
VTA_29570557,PROD_421841,6,204.6
VTA_29570557,PROD_376088,14,264.74
VTA_29570557,PROD_774589,8,1172.72
VTA_29570557,PROD_504057,11,1065.57
VTA_29570557,PROD_034674,18,2503.8
VTA_96029203,PROD_674085,2,136.88
VTA_96029203,PROD_163266,11,1441.33
VTA_59786016,PROD_555883,11,458.48
VTA_59786016,PROD_073289,4,424.28
VTA_59786016,PROD_816424,1,109.1
VTA_59786016,PROD_447433,16,2370.24
VTA_00138451,PROD_298651,18,705.42
VTA_11954709,PROD_456177,3,442.47
VTA_11954709,PROD_637589,8,330.56
VTA_11954709,PROD_614038,12,195.72
VTA_11954709,PROD_937530,3,14.52
VTA_11954709,PROD_396904,5,108.55
VTA_11954709,PROD_618728,9,1055.97
VTA_11954709,PROD_177949,1,81.23
VTA_11954709,PROD_941015,6,99.24
VTA_78120351,PROD_111703,19,186.2
VTA_78120351,PROD_017115,4,535.76
VTA_30958461,PROD_416904,18,1482.12
VTA_30958461,PROD_639512,3,201.21
VTA_30958461,PROD_443195,19,479.75
VTA_87651352,PROD_437364,12,942.24
VTA_87651352,PROD_735261,9,1338.03
VTA_87651352,PROD_951488,15,1830.6
VTA_87651352,PROD_509285,20,1828.2
VTA_87651352,PROD_581159,17,215.22
VTA_87651352,PROD_511818,12,1659.6
VTA_87651352,PROD_383135,8,853.2
VTA_84438709,PROD_820169,2,52.62
VTA_84438709,PROD_756267,10,973.2
VTA_84438709,PROD_674085,7,479.08
VTA_55025296,PROD_432409,11,1528.56
VTA_55025296,PROD_069529,19,2398.56
VTA_55025296,PROD_518376,8,53.36
VTA_55025296,PROD_953818,12,923.28
VTA_77811219,PROD_669647,5,576.5
VTA_77811219,PROD_779028,15,1682.4
VTA_77811219,PROD_824018,7,261.38
VTA_77811219,PROD_711324,18,2402.82
VTA_77811219,PROD_497592,15,1849.05
VTA_39655117,PROD_988140,7,228.83
VTA_39655117,PROD_128711,6,647.52
VTA_39655117,PROD_427895,13,1122.16
VTA_05936813,PROD_454006,20,2733.4
VTA_20630339,PROD_369685,9,245.97
VTA_41287443,PROD_383135,2,213.3
VTA_41287443,PROD_941015,9,148.86
VTA_82819082,PROD_293396,12,404.4
VTA_82819082,PROD_100002,18,2488.32
VTA_82819082,PROD_121857,7,660.52
VTA_82819082,PROD_778042,16,1977.12
VTA_58294902,PROD_075952,17,1467.78
VTA_37216448,PROD_738447,10,391.7
VTA_37216448,PROD_116826,6,322.86
VTA_37216448,PROD_748473,1,90.43
VTA_37216448,PROD_872078,4,23.4
VTA_37216448,PROD_592722,14,1249.08
VTA_37216448,PROD_187186,6,542.1
VTA_37216448,PROD_172332,9,62.64
VTA_37216448,PROD_128178,9,754.92
VTA_00535958,PROD_219033,8,91.92
VTA_00535958,PROD_263131,11,539.22
VTA_00535958,PROD_992916,12,76.2
VTA_00535958,PROD_789516,6,234.9
VTA_00535958,PROD_334572,19,1634.57
VTA_00535958,PROD_626754,9,1224.45
VTA_00535958,PROD_658225,14,242.34
VTA_00535958,PROD_998503,6,393.12
VTA_82573976,PROD_172332,12,83.52
VTA_82573976,PROD_227601,11,519.53
VTA_82573976,PROD_494732,4,483.32
VTA_87747135,PROD_669647,13,1498.9
VTA_07292624,PROD_536345,11,1198.67
VTA_07292624,PROD_077217,12,1156.68
VTA_07292624,PROD_361230,4,292.68
VTA_07292624,PROD_890936,11,1504.69
VTA_07292624,PROD_630331,3,195.81
VTA_07292624,PROD_416904,3,247.02
VTA_07292624,PROD_108751,20,1840.6
VTA_07292624,PROD_365970,3,397.65
VTA_23804256,PROD_243346,10,1332.9
VTA_23804256,PROD_894841,4,31.36
VTA_23804256,PROD_421841,18,613.8
VTA_23804256,PROD_272431,3,434.31
VTA_23804256,PROD_824112,12,180.48
VTA_23804256,PROD_975271,1,45.95
VTA_23804256,PROD_765391,20,1234.8
VTA_23804256,PROD_087602,5,109.45
VTA_87430593,PROD_523531,15,757.5
VTA_87430593,PROD_582806,6,311.64
VTA_87430593,PROD_634705,2,237.86
VTA_87430593,PROD_363075,6,787.2
VTA_87430593,PROD_083435,20,1714.8
VTA_87430593,PROD_560799,16,959.04
VTA_51998075,PROD_167709,8,47.36
VTA_51998075,PROD_617542,8,158.32
VTA_51998075,PROD_116826,18,968.58
VTA_51998075,PROD_117682,1,27.66
VTA_51998075,PROD_379067,2,188.34
VTA_51998075,PROD_919088,11,397.1
VTA_51998075,PROD_946616,17,1951.6
VTA_51998075,PROD_298651,5,195.95
VTA_94099724,PROD_287811,19,286.33
VTA_94099724,PROD_685208,12,1290.6
VTA_94099724,PROD_401645,3,381.54
VTA_16106286,PROD_815158,10,815.4
VTA_16106286,PROD_745657,10,938.3
VTA_16106286,PROD_124075,2,225.26
VTA_77252302,PROD_928162,11,739.64
VTA_77252302,PROD_441205,11,1042.03
VTA_77252302,PROD_015107,15,720.0
VTA_77252302,PROD_123505,11,814.11
VTA_88319892,PROD_069575,15,1828.8
VTA_88319892,PROD_232047,10,406.0
VTA_88319892,PROD_453189,5,15.95
VTA_88319892,PROD_292033,3,310.44
VTA_88319892,PROD_369685,16,437.28
VTA_88319892,PROD_483334,18,1631.88
VTA_88319892,PROD_123505,6,444.06
VTA_76164261,PROD_749389,20,2492.8
VTA_89709448,PROD_958980,17,2375.58
VTA_89709448,PROD_774589,10,1465.9
