venta_id,cliente_id,fecha_venta,monto_total
VTA_46373360,CLI_232971,2025-01-16,770.52
VTA_71818447,CLI_808623,2025-04-23,2597.53
VTA_73111521,CLI_594378,2025-11-18,1897.71
VTA_76389570,CLI_306338,2025-08-26,1369.78
VTA_81418918,CLI_524634,2025-06-02,2265.45
VTA_65078031,CLI_795618,2026-02-23,1642.12
VTA_51871701,CLI_443367,2025-09-25,3717.35
VTA_70403384,CLI_435642,2025-07-09,995.84
VTA_71261421,CLI_729619,2025-07-06,1947.75
VTA_03052371,CLI_187275,2025-11-10,308.02
VTA_36151119,CLI_940223,2025-06-05,68.94
VTA_13859201,CLI_838075,2025-12-03,2541.37
VTA_44495552,CLI_473774,2025-05-02,2779.96
VTA_99117835,CLI_775597,2026-01-12,1945.21
VTA_07209670,CLI_048880,2025-05-24,1304.88
VTA_55009076,CLI_535964,2025-06-08,1460.45
VTA_70464134,CLI_638797,2025-01-07,1080.16
VTA_51289178,CLI_279559,2025-10-13,838.2
VTA_14872017,CLI_964004,2025-04-12,263.34
VTA_14474744,CLI_229827,2025-08-17,2189.37
VTA_43369013,CLI_947198,2025-06-25,4499.75
VTA_34501826,CLI_441525,2025-12-22,333.72
VTA_62395113,CLI_499673,2025-09-07,3305.51
VTA_74794896,CLI_919140,2025-10-09,1505.79
VTA_40906528,CLI_009752,2025-08-27,313.84
VTA_41596121,CLI_744906,2025-02-22,24.79
VTA_50722370,CLI_401179,2025-10-26,184.31
VTA_55702956,CLI_856290,2025-07-06,8226.8
VTA_38894838,CLI_811954,2025-11-24,1823.36
VTA_49993386,CLI_768249,2025-03-02,1673.47
VTA_52639621,CLI_936678,2025-03-19,1791.61
VTA_93361115,CLI_116526,2025-06-12,2455.63
VTA_46090416,CLI_467172,2025-05-08,2892.51
VTA_31505939,CLI_650875,2025-05-16,5063.56
VTA_30726855,CLI_734726,2025-08-14,2970.27
VTA_77955216,CLI_344761,2025-05-07,653.76
VTA_99088561,CLI_836418,2026-01-14,4517.15
VTA_05022797,CLI_984097,2025-07-26,126.0
VTA_45494077,CLI_263531,2025-12-20,2179.21
VTA_82796026,CLI_724535,2025-07-28,3782.76
VTA_48116478,CLI_867661,2025-08-08,769.96
VTA_75608825,CLI_697739,2025-11-12,3293.0
VTA_13819467,CLI_508835,2025-11-29,5883.87
VTA_34231837,CLI_644832,2025-07-06,1293.3
VTA_95504912,CLI_027511,2025-11-22,244.98
VTA_37488201,CLI_654900,2025-06-08,318.99
VTA_42424898,CLI_876229,2025-10-22,1106.61
VTA_56479922,CLI_317220,2025-05-18,39.84
VTA_57863107,CLI_666750,2025-07-26,1949.3
VTA_49727708,CLI_207390,2025-07-29,645.76
VTA_84995604,CLI_481266,2025-03-28,2708.59
VTA_81576696,CLI_870680,2025-10-03,865.67
VTA_38557322,CLI_575538,2025-04-28,386.13
VTA_81084488,CLI_946992,2025-06-18,179.01
VTA_93848573,CLI_373210,2025-01-14,2690.67
VTA_77002159,CLI_175686,2025-09-23,1993.05
VTA_78152404,CLI_642385,2025-12-19,969.88
VTA_98506932,CLI_034261,2025-08-28,685.25
VTA_78087748,CLI_616007,2025-08-26,885.12
VTA_12316640,CLI_893415,2026-02-11,1664.96
VTA_69046735,CLI_817274,2025-03-14,1741.58
VTA_92000571,CLI_080333,2025-12-11,625.3
VTA_84021766,CLI_733092,2025-03-17,1237.83
VTA_51288123,CLI_642484,2025-02-14,2658.61
VTA_70297188,CLI_593311,2026-01-03,844.51
VTA_01668883,CLI_259172,2025-11-08,16.22
VTA_82677693,CLI_146402,2025-06-22,505.68
VTA_26891844,CLI_970020,2025-10-17,806.35
VTA_24792448,CLI_345317,2025-11-28,154.18
VTA_27376527,CLI_903972,2025-07-14,2556.51
VTA_51598020,CLI_148721,2025-07-30,5065.43
VTA_99871598,CLI_696152,2025-11-24,1179.22
VTA_61815929,CLI_859351,2025-10-06,2255.11
VTA_88005336,CLI_044724,2025-06-03,1494.25
VTA_53317953,CLI_423598,2025-06-16,725.56
VTA_79300698,CLI_368694,2026-01-30,1034.2
VTA_05551911,CLI_317220,2025-04-28,2925.39
VTA_97272190,CLI_875030,2025-08-16,5819.52
VTA_77514205,CLI_276535,2025-06-13,288.12
VTA_10778162,CLI_964004,2025-03-24,372.69
VTA_20000414,CLI_549690,2025-02-26,784.8
VTA_22722701,CLI_637775,2026-01-04,317.24
VTA_42031121,CLI_776752,2025-04-17,1573.51
VTA_32220917,CLI_160724,2025-08-05,788.33
VTA_04881859,CLI_818740,2025-02-13,3056.78
VTA_04361611,CLI_107587,2025-12-18,1137.78
VTA_69801405,CLI_423565,2025-12-15,5121.42
VTA_07441002,CLI_114540,2025-05-02,2998.57
VTA_09248433,CLI_733335,2025-06-28,1010.33
VTA_20361950,CLI_004343,2026-01-26,103.04
VTA_89149657,CLI_711663,2025-02-13,201.85
VTA_89830388,CLI_023469,2025-07-19,1557.16
VTA_63116472,CLI_826333,2025-03-20,680.62
VTA_99751973,CLI_817274,2025-09-20,1619.74
VTA_01801624,CLI_181933,2026-01-19,1203.32
VTA_52942899,CLI_116526,2025-10-26,2715.73
VTA_07575931,CLI_577795,2025-11-30,1212.19
VTA_27056421,CLI_242635,2026-02-27,2439.39
VTA_79927480,CLI_116526,2025-06-30,1386.6
VTA_61533584,CLI_885217,2025-12-21,722.69
VTA_63772088,CLI_751360,2025-10-14,3349.92
VTA_59499178,CLI_648400,2025-02-12,2483.76
VTA_55738438,CLI_343538,2025-07-01,2127.6
VTA_02975867,CLI_894547,2025-08-06,1031.15
VTA_39981437,CLI_398196,2025-03-05,3498.16
VTA_26701883,CLI_484755,2025-08-28,1528.94
VTA_04580264,CLI_902298,2025-09-28,389.63
VTA_27349422,CLI_343273,2026-01-15,280.28
VTA_83022087,CLI_300975,2026-01-24,1727.88
VTA_29751428,CLI_802512,2025-02-19,548.71
VTA_31558027,CLI_107587,2025-07-08,2318.73
VTA_66511397,CLI_306338,2025-01-17,1147.16
VTA_29301997,CLI_166384,2026-01-24,2352.05
VTA_29182533,CLI_673021,2025-04-02,3693.61
VTA_63976037,CLI_631930,2025-03-24,304.78
VTA_16179660,CLI_866438,2025-12-19,1125.28
VTA_54191064,CLI_373210,2025-03-18,102.81
VTA_01494067,CLI_228485,2025-04-13,2667.52
VTA_72283276,CLI_549531,2025-09-19,40.38
VTA_06220307,CLI_430075,2025-05-06,1042.26
VTA_35817338,CLI_851395,2025-07-04,1443.11
VTA_32430219,CLI_048645,2025-01-13,754.59
VTA_66779924,CLI_435760,2025-10-03,1377.4
VTA_69388449,CLI_062363,2025-12-29,1021.09
VTA_96262698,CLI_643312,2025-06-12,2672.34
VTA_29107410,CLI_098998,2025-07-09,730.04
VTA_46806415,CLI_581901,2026-01-20,1464.0
VTA_60006126,CLI_176815,2025-05-16,1309.45
VTA_19134749,CLI_413767,2025-06-02,2056.41
VTA_00251795,CLI_751360,2025-10-03,350.66
VTA_18632407,CLI_824404,2025-10-02,2616.08
VTA_13563419,CLI_500144,2025-11-08,2055.13
VTA_46027658,CLI_534280,2025-04-27,1232.14
VTA_63070939,CLI_809537,2025-03-03,3113.79
VTA_32333888,CLI_108853,2025-09-23,859.94
VTA_16653241,CLI_267709,2025-09-29,3493.11
VTA_90623798,CLI_607956,2025-06-20,1297.22
VTA_67850597,CLI_081788,2025-09-26,1963.67
VTA_18295501,CLI_063652,2025-05-31,1016.41
VTA_10610260,CLI_423565,2025-07-11,780.22
VTA_99917893,CLI_062363,2025-07-05,1529.82
VTA_10494562,CLI_524634,2026-01-24,3390.47
VTA_02920150,CLI_059788,2025-09-23,3322.44
VTA_63113292,CLI_056154,2025-12-29,1380.28
VTA_93370625,CLI_116864,2025-11-15,2848.72
VTA_31610774,CLI_435760,2025-10-09,5927.43
VTA_44882018,CLI_513251,2025-07-12,6461.51
VTA_76065898,CLI_473774,2025-03-09,139.52
VTA_69812866,CLI_124793,2025-08-02,1262.32
VTA_09150266,CLI_186019,2025-09-26,1042.02
VTA_49872452,CLI_075329,2025-05-14,548.38
VTA_64981878,CLI_724700,2025-07-04,268.87
VTA_53957910,CLI_009752,2025-10-13,698.38
VTA_88673796,CLI_066067,2025-12-06,2156.91
VTA_42787426,CLI_946992,2025-09-04,1450.55
VTA_64102281,CLI_606215,2025-11-03,1891.04
VTA_98307927,CLI_181933,2025-02-23,2151.78
VTA_25713523,CLI_025367,2026-01-15,2916.65
VTA_10629246,CLI_108853,2025-01-26,3736.8
VTA_79616187,CLI_650875,2025-02-23,1171.53
VTA_82945110,CLI_366565,2025-07-12,4907.07
VTA_45593128,CLI_824404,2025-07-01,2224.85
VTA_19793174,CLI_718345,2025-06-16,1626.32
VTA_33690989,CLI_553333,2025-12-11,6270.25
VTA_74196278,CLI_654146,2025-05-14,2653.92
VTA_10991205,CLI_484034,2025-06-29,713.69
VTA_34521207,CLI_169876,2025-11-07,2618.75
VTA_17402717,CLI_800087,2025-12-31,927.73
VTA_73686145,CLI_767310,2025-12-13,911.48
VTA_92248783,CLI_335802,2025-08-06,1421.37
VTA_65452418,CLI_228331,2025-04-25,627.64
VTA_97965732,CLI_833709,2026-01-06,719.71
VTA_22090538,CLI_166816,2025-04-03,1023.22
VTA_69293784,CLI_366565,2025-05-13,9173.24
VTA_92211752,CLI_620345,2025-02-09,1569.77
VTA_98967405,CLI_811954,2025-08-22,1316.02
VTA_71455327,CLI_649997,2026-02-09,2814.5
VTA_96520823,CLI_136772,2025-01-29,2217.75
VTA_44677830,CLI_848968,2025-01-23,2790.87
VTA_86341016,CLI_134285,2025-06-16,2571.77
VTA_68691904,CLI_732107,2025-12-13,193.5
VTA_43675152,CLI_826646,2025-01-25,3398.69
VTA_10574444,CLI_075891,2026-01-25,3613.12
VTA_53688198,CLI_114540,2025-10-30,758.33
VTA_50545457,CLI_894338,2025-08-15,2577.78
VTA_42721199,CLI_919140,2025-09-18,1104.97
VTA_27583348,CLI_800087,2025-02-28,222.46
VTA_50347263,CLI_002474,2025-05-03,2591.49
VTA_67551106,CLI_368694,2025-04-22,2054.29
VTA_25648274,CLI_367614,2025-11-15,560.47
VTA_41808582,CLI_126851,2025-12-31,797.24
VTA_20979010,CLI_365163,2025-12-24,1977.69
VTA_23068670,CLI_568431,2025-10-29,497.34
VTA_03141542,CLI_687408,2025-05-24,555.64
VTA_63334621,CLI_711663,2025-05-26,6160.42
VTA_96591197,CLI_234505,2025-04-24,2156.12
VTA_68373966,CLI_902298,2025-01-06,1967.06
VTA_80255119,CLI_180923,2025-05-17,2753.7
VTA_97288536,CLI_888042,2025-09-24,1757.63
VTA_25247419,CLI_508835,2025-12-29,333.28
VTA_40420623,CLI_062806,2025-12-08,866.0
VTA_15510612,CLI_700035,2025-11-15,506.16
VTA_96979132,CLI_181933,2025-07-11,865.46
VTA_36722901,CLI_144425,2025-03-14,2308.59
VTA_60470537,CLI_611015,2025-04-15,5274.59
VTA_39396491,CLI_497651,2026-01-24,118.85
VTA_69387678,CLI_528536,2025-11-27,2752.44
VTA_96106817,CLI_876960,2026-02-08,1370.37
VTA_31095295,CLI_791936,2025-11-21,1057.32
VTA_30462712,CLI_486494,2025-07-15,2449.6
VTA_70030618,CLI_666768,2025-06-21,6179.11
VTA_58355889,CLI_767310,2025-01-24,150.48
VTA_35050333,CLI_126655,2025-02-16,497.76
VTA_06189450,CLI_299033,2025-05-14,2012.69
VTA_72599139,CLI_848968,2026-01-15,261.07
VTA_42519259,CLI_471347,2025-03-18,1242.28
VTA_97971008,CLI_826333,2025-01-03,5432.21
VTA_80516346,CLI_136772,2025-09-27,1997.79
VTA_83239119,CLI_876597,2025-08-14,2527.47
VTA_34208500,CLI_767310,2025-04-06,2233.34
VTA_53316617,CLI_227680,2025-08-31,1610.15
VTA_64177484,CLI_025555,2025-10-20,152.77
VTA_54366935,CLI_042613,2025-11-20,205.8
VTA_38096683,CLI_016490,2025-10-06,4544.67
VTA_36678211,CLI_894401,2025-05-16,1569.76
VTA_66850832,CLI_166384,2025-08-14,1973.33
VTA_75049100,CLI_813750,2025-01-29,2742.74
VTA_86546985,CLI_038266,2025-03-19,1299.51
VTA_98917786,CLI_061962,2025-05-12,2844.68
VTA_52268521,CLI_670770,2025-06-19,2453.35
VTA_79472619,CLI_108649,2025-05-28,2886.17
VTA_33770848,CLI_537500,2025-05-31,2799.66
VTA_20648935,CLI_077476,2025-07-27,2011.79
VTA_15735023,CLI_298468,2025-05-01,1829.03
VTA_09921771,CLI_919140,2025-05-23,1011.74
VTA_20978744,CLI_917789,2025-08-06,656.62
VTA_28765323,CLI_142306,2025-04-15,880.74
VTA_97103319,CLI_059788,2025-07-22,209.5
VTA_75177317,CLI_012067,2025-10-17,1190.53
VTA_01895356,CLI_730432,2025-10-10,1387.99
VTA_05045353,CLI_490060,2026-01-25,4063.92
VTA_27152135,CLI_947426,2025-12-31,682.32
VTA_63694700,CLI_932869,2025-08-01,1184.9
VTA_70031372,CLI_683882,2026-01-17,2198.55
VTA_35965588,CLI_922885,2026-01-21,5052.87
VTA_68907159,CLI_862708,2025-03-05,3918.69
VTA_30481071,CLI_489519,2025-06-01,2429.66
VTA_09479312,CLI_264684,2025-06-10,2108.09
VTA_95620252,CLI_857729,2025-07-24,1537.54
VTA_69802508,CLI_443367,2025-12-31,172.75
VTA_69216271,CLI_988569,2025-05-20,3112.26
VTA_15472881,CLI_723623,2025-05-06,3061.05
VTA_71043591,CLI_524634,2025-09-04,344.96
VTA_05933587,CLI_044724,2025-12-16,285.44
VTA_76892919,CLI_075329,2025-03-27,1434.35
VTA_94188471,CLI_513251,2025-08-18,1550.44
VTA_97907756,CLI_342545,2025-06-11,4218.9
VTA_95740865,CLI_932869,2025-07-01,3080.84
VTA_25545880,CLI_893415,2025-10-11,461.97
VTA_65255223,CLI_107587,2025-03-07,3634.71
VTA_07102705,CLI_209427,2025-08-04,197.78
VTA_49904899,CLI_209427,2025-11-13,285.72
VTA_11725488,CLI_065766,2025-08-06,969.07
VTA_59194792,CLI_215787,2025-03-17,4838.41
VTA_64872816,CLI_933747,2025-07-24,478.49
VTA_24787890,CLI_344761,2025-12-20,160.62
VTA_14255113,CLI_802808,2025-02-03,1372.79
VTA_98400704,CLI_884072,2025-05-24,1311.97
VTA_56724194,CLI_032268,2025-09-15,1210.78
VTA_85580614,CLI_108649,2025-12-11,18.98
VTA_07478855,CLI_447690,2025-08-05,487.73
VTA_64906216,CLI_329247,2026-02-13,272.31
VTA_94619943,CLI_048880,2026-01-29,4533.88
VTA_68669854,CLI_516117,2025-11-26,165.89
VTA_22834849,CLI_431144,2025-04-08,28.53
VTA_77057317,CLI_949811,2025-09-29,659.05
VTA_07241223,CLI_817402,2026-02-25,4772.91
VTA_69601715,CLI_021964,2025-12-31,752.52
VTA_22370849,CLI_049457,2025-06-12,63.66
VTA_41170952,CLI_705466,2025-09-18,1565.13
VTA_85859328,CLI_499673,2025-09-11,2593.81
VTA_74186977,CLI_767650,2025-09-04,356.68
VTA_87218969,CLI_414404,2025-03-03,1059.35
VTA_72669772,CLI_864591,2025-09-13,687.76
VTA_98051465,CLI_672908,2025-09-08,615.06
VTA_09391999,CLI_899702,2025-11-30,5179.86
VTA_50416898,CLI_843351,2025-12-31,749.08
VTA_29326668,CLI_700035,2026-01-19,2062.82
VTA_89115969,CLI_372895,2025-06-19,1763.95
VTA_55429457,CLI_167513,2025-07-10,488.62
VTA_46118739,CLI_252471,2025-10-10,4420.78
VTA_58251458,CLI_749181,2025-04-30,1763.35
VTA_67088225,CLI_751725,2025-11-22,593.64
VTA_66455652,CLI_340301,2025-03-29,2842.76
VTA_80227577,CLI_961652,2025-07-22,3997.44
VTA_54312393,CLI_201436,2025-10-05,943.94
VTA_06289324,CLI_876229,2025-05-12,134.65
VTA_33892706,CLI_693640,2025-06-28,363.51
VTA_28056394,CLI_470633,2026-01-12,684.49
VTA_93335264,CLI_079984,2025-10-15,49.86
VTA_41342515,CLI_345317,2026-01-02,255.39
VTA_27882769,CLI_808623,2025-11-08,349.17
VTA_53358373,CLI_227680,2025-11-15,322.54
VTA_53227652,CLI_034672,2025-10-07,742.64
VTA_55843618,CLI_006997,2025-05-06,2077.81
VTA_92545410,CLI_124793,2025-10-11,467.98
VTA_89213992,CLI_116526,2025-06-07,1986.4
VTA_57040097,CLI_023304,2026-02-12,3991.62
VTA_52332932,CLI_061132,2025-11-15,305.47
VTA_57812105,CLI_287117,2025-02-02,2844.07
VTA_41187328,CLI_497034,2025-11-09,1054.41
VTA_68931576,CLI_458098,2026-02-01,3708.49
VTA_26026367,CLI_516117,2025-03-06,4118.23
VTA_50033417,CLI_290784,2025-12-17,2747.57
VTA_39846373,CLI_751360,2025-01-17,462.2
VTA_98098914,CLI_484837,2025-07-18,2264.19
VTA_00722735,CLI_161493,2025-01-09,468.64
VTA_56999010,CLI_131197,2025-01-06,570.11
VTA_72767846,CLI_784659,2025-08-10,459.98
VTA_36116174,CLI_696152,2025-01-29,1471.21
VTA_39002027,CLI_408044,2025-07-15,520.85
VTA_01887279,CLI_235126,2025-11-25,5743.3
VTA_21074003,CLI_047796,2025-07-16,2549.13
VTA_18541897,CLI_167513,2025-12-13,353.6
VTA_68717672,CLI_547461,2025-12-20,4372.34
VTA_74716564,CLI_704058,2025-12-24,2356.62
VTA_90711242,CLI_724700,2025-06-22,4560.58
VTA_62322076,CLI_867661,2025-08-26,1020.99
VTA_87214977,CLI_182275,2026-01-05,969.6
VTA_93621381,CLI_122772,2025-05-12,93.24
VTA_75735593,CLI_059788,2025-10-20,317.22
VTA_64325730,CLI_396180,2025-07-23,1632.58
VTA_92112452,CLI_415797,2025-07-23,118.2
VTA_60435934,CLI_187275,2025-05-11,859.43
VTA_87210243,CLI_646936,2025-04-15,1634.67
VTA_48957599,CLI_161493,2025-01-25,360.86
VTA_79979477,CLI_775098,2025-04-22,1095.11
VTA_73903427,CLI_042337,2025-07-25,1331.82
VTA_96509395,CLI_503702,2025-02-18,736.46
VTA_51713034,CLI_294862,2025-12-06,1368.84
VTA_53368218,CLI_295735,2025-11-04,574.46
VTA_23916161,CLI_492207,2025-06-14,914.81
VTA_47000473,CLI_243928,2025-01-05,2664.93
VTA_28059908,CLI_447690,2025-12-29,2958.52
VTA_65080583,CLI_952623,2025-03-12,417.15
VTA_44296644,CLI_076077,2025-12-10,1466.94
VTA_59639166,CLI_359189,2025-09-22,3255.65
VTA_14059285,CLI_982661,2026-01-27,667.76
VTA_70855220,CLI_711762,2025-06-20,2677.39
VTA_40903131,CLI_010435,2025-07-22,276.46
VTA_89985574,CLI_443367,2025-12-19,3817.99
VTA_91680555,CLI_435642,2025-08-09,155.88
VTA_20085110,CLI_467413,2025-12-19,800.78
VTA_97956262,CLI_768066,2025-05-20,114.9
VTA_76456433,CLI_443183,2025-04-11,301.53
VTA_25528630,CLI_826513,2025-11-08,2014.75
VTA_74819291,CLI_562951,2025-11-05,2059.64
VTA_26819789,CLI_699171,2025-05-28,2523.31
VTA_05738451,CLI_692624,2025-02-19,2152.5
VTA_21249197,CLI_132831,2025-12-21,379.65
VTA_60646893,CLI_281793,2025-03-20,1176.38
VTA_97330134,CLI_524634,2025-07-09,1758.84
VTA_97999596,CLI_800087,2025-08-23,925.76
VTA_06533794,CLI_704784,2025-05-01,383.58
VTA_48881695,CLI_492388,2025-05-23,2319.1
VTA_77894586,CLI_818740,2025-04-18,3491.61
VTA_92430759,CLI_401179,2025-12-02,1508.94
VTA_07846968,CLI_398196,2025-01-04,2558.35
VTA_44933173,CLI_560481,2025-12-18,1098.01
VTA_11947323,CLI_857469,2025-09-21,2232.76
VTA_99861611,CLI_511669,2025-10-03,1430.26
VTA_09543972,CLI_875030,2025-07-25,2765.63
VTA_02482390,CLI_062806,2025-11-25,288.72
VTA_08691630,CLI_372895,2025-03-25,704.32
VTA_07253425,CLI_642484,2025-04-29,3319.69
VTA_64851236,CLI_891039,2025-08-03,296.68
VTA_22565085,CLI_383155,2025-03-20,1789.94
VTA_21781251,CLI_142306,2025-11-01,1167.44
VTA_94996367,CLI_359189,2025-03-29,6278.7
VTA_68709035,CLI_491258,2025-11-28,3162.28
VTA_27895833,CLI_025367,2025-08-30,538.7
VTA_91927379,CLI_127387,2025-08-23,2270.54
VTA_21819804,CLI_923876,2025-09-22,2140.33
VTA_40733824,CLI_153722,2025-12-19,1193.74
VTA_95496792,CLI_515490,2025-09-17,260.37
VTA_62024479,CLI_252471,2025-07-08,371.68
VTA_95501821,CLI_976756,2025-12-09,4051.44
VTA_48090508,CLI_117096,2025-10-03,153.82
VTA_86356459,CLI_153722,2025-10-28,162.66
VTA_74560663,CLI_630365,2025-01-26,829.0
VTA_67184257,CLI_575538,2025-06-15,3999.84
VTA_06647283,CLI_255865,2025-02-12,343.73
VTA_54474392,CLI_175666,2025-07-04,296.03
VTA_69486983,CLI_712977,2025-09-25,6411.27
VTA_96411950,CLI_708709,2025-04-12,5048.89
VTA_00789109,CLI_524634,2025-03-09,1490.83
VTA_06691222,CLI_794045,2025-07-30,274.02
VTA_57188920,CLI_861175,2025-10-16,2598.83
VTA_09435608,CLI_785244,2025-06-07,1192.92
VTA_04937525,CLI_623991,2025-12-11,282.94
VTA_78340150,CLI_265774,2025-04-24,497.93
VTA_11801093,CLI_342545,2025-02-03,897.05
VTA_93585262,CLI_916768,2025-03-24,1482.77
VTA_24288385,CLI_937553,2025-11-24,1294.85
VTA_25432970,CLI_498411,2025-06-25,3037.01
VTA_09671832,CLI_182564,2025-06-11,159.24
VTA_46003028,CLI_353616,2025-11-02,1393.76
VTA_44104797,CLI_796492,2025-06-25,3714.01
VTA_51660597,CLI_869934,2025-05-21,596.78
VTA_09422082,CLI_330963,2025-06-07,4073.76
VTA_59586232,CLI_456421,2025-10-20,1992.71
VTA_98920049,CLI_238055,2025-12-10,1649.83
VTA_05049613,CLI_692377,2025-08-17,283.13
VTA_57541125,CLI_862708,2026-02-19,1128.21
VTA_90942652,CLI_289610,2025-08-07,1237.27
VTA_11848584,CLI_274989,2025-11-04,2411.48
VTA_12892320,CLI_795211,2025-03-30,1840.01
VTA_89669824,CLI_142306,2025-04-05,465.86
VTA_05489461,CLI_802808,2025-10-13,2345.54
VTA_01503339,CLI_642081,2025-06-23,1580.77
VTA_81032003,CLI_035400,2026-01-22,2062.65
VTA_99955310,CLI_443310,2025-08-31,2504.1
VTA_43810943,CLI_242635,2025-07-08,353.3
VTA_68772146,CLI_845246,2025-10-08,2483.16
VTA_87478149,CLI_530631,2025-05-13,57.57
VTA_31671771,CLI_642531,2025-08-06,555.02
VTA_72310878,CLI_252471,2025-08-21,716.2
VTA_41707715,CLI_743522,2025-11-06,1372.64
VTA_37742545,CLI_582636,2025-11-26,4083.79
VTA_88579264,CLI_759048,2025-01-27,204.21
VTA_15220795,CLI_251846,2025-06-23,6269.26
VTA_73681346,CLI_568431,2025-10-07,4592.1
VTA_79959296,CLI_486494,2025-11-24,2215.56
VTA_69027831,CLI_114319,2025-02-26,2728.95
VTA_32545452,CLI_992821,2026-01-25,108.71
VTA_02592110,CLI_372411,2025-02-28,1735.81
VTA_98026051,CLI_243060,2025-05-27,2946.33
VTA_30154802,CLI_116526,2025-07-31,910.93
VTA_13105825,CLI_049457,2026-02-23,4243.3
VTA_87151639,CLI_457825,2025-06-18,469.46
VTA_28339396,CLI_423565,2025-07-26,3392.35
VTA_89907008,CLI_239926,2025-12-29,199.04
VTA_14292535,CLI_697813,2026-01-09,1856.57
VTA_93830893,CLI_357074,2025-03-21,596.13
VTA_70606406,CLI_318442,2025-10-17,756.97
VTA_66415263,CLI_299984,2025-05-26,1392.37
VTA_12577170,CLI_799789,2025-12-28,914.05
VTA_51798202,CLI_293919,2025-09-25,4099.0
VTA_96636747,CLI_673021,2025-09-15,918.92
VTA_46526211,CLI_754597,2025-03-09,6402.76
VTA_09397604,CLI_884095,2025-05-06,171.46
VTA_16878341,CLI_049095,2025-04-19,5193.68
VTA_29435135,CLI_576211,2025-06-20,3288.77
VTA_40278452,CLI_926170,2025-05-24,602.8
VTA_78405274,CLI_768066,2025-09-30,376.55
VTA_87906659,CLI_511669,2025-06-30,2005.42
VTA_95297793,CLI_481266,2025-12-20,2757.74
VTA_24410437,CLI_074755,2025-09-15,4842.71
VTA_26626668,CLI_201436,2025-08-05,1006.0
VTA_91105428,CLI_075891,2025-02-12,84.25
VTA_66201271,CLI_857469,2025-12-15,1591.78
VTA_15359608,CLI_023642,2025-04-25,4197.74
VTA_35153254,CLI_099404,2025-03-11,318.26
VTA_41047672,CLI_970020,2025-05-07,4034.31
VTA_70925423,CLI_885217,2025-04-14,1496.0
VTA_22163500,CLI_894401,2025-01-17,7458.89
VTA_72534877,CLI_863974,2025-02-23,3866.82
VTA_21601429,CLI_335802,2025-10-26,6934.89
VTA_76557267,CLI_791936,2025-09-10,169.08
VTA_82496888,CLI_365163,2025-08-13,2509.84
VTA_84671351,CLI_441525,2025-11-12,5638.39
VTA_48680493,CLI_971550,2025-05-18,2465.21
VTA_57160901,CLI_634912,2025-01-19,633.91
VTA_85234870,CLI_079984,2025-07-07,1269.48
VTA_22364228,CLI_342545,2025-11-02,6914.6
VTA_79116502,CLI_416636,2025-09-15,72.74
VTA_93910192,CLI_795211,2025-12-05,1050.02
VTA_16699326,CLI_804790,2025-04-06,11.0
VTA_64710355,CLI_441744,2025-06-13,537.3
VTA_23116788,CLI_971550,2025-09-03,2246.99
VTA_63051837,CLI_016891,2026-02-16,2975.73
VTA_52730049,CLI_004343,2025-01-22,2490.29
VTA_07087722,CLI_280622,2025-12-21,3966.03
VTA_79341098,CLI_065674,2025-05-29,40.94
VTA_01548396,CLI_549531,2025-05-30,4338.39
VTA_31063776,CLI_625566,2025-08-26,2179.76
VTA_48343138,CLI_708003,2025-07-23,5015.45
VTA_93207863,CLI_703193,2025-11-20,1128.57
VTA_19763360,CLI_137580,2026-02-15,5816.87
VTA_51770607,CLI_732107,2025-08-31,183.66
VTA_22692280,CLI_372895,2025-11-21,1708.69
VTA_92250223,CLI_552643,2025-07-05,2101.88
VTA_38359762,CLI_146402,2026-01-03,1182.99
VTA_52527273,CLI_708003,2025-06-04,413.43
VTA_25234327,CLI_817402,2025-05-30,838.2
VTA_18019120,CLI_866036,2025-07-29,569.94
VTA_64750719,CLI_198872,2025-12-03,135.45
VTA_81621369,CLI_154507,2025-09-24,860.62
VTA_49312007,CLI_559379,2025-09-14,286.68
VTA_25893184,CLI_720351,2025-11-10,1940.89
VTA_86177397,CLI_607956,2025-05-03,77.34
VTA_45151547,CLI_894401,2025-04-17,2768.75
VTA_41100576,CLI_293919,2025-06-27,2238.97
VTA_38009824,CLI_768066,2025-11-23,17.25
VTA_09685566,CLI_126851,2026-01-24,166.93
VTA_50250613,CLI_075331,2025-12-14,1791.02
VTA_39115896,CLI_276535,2025-06-27,464.71
VTA_63443225,CLI_549690,2025-07-25,695.04
VTA_34157778,CLI_317220,2025-08-14,351.51
VTA_53111868,CLI_980137,2025-09-20,432.66
VTA_64859671,CLI_441525,2025-11-24,428.6
VTA_07439970,CLI_122457,2025-05-15,1465.39
VTA_76221176,CLI_579035,2026-01-09,4504.36
VTA_11536021,CLI_537500,2025-10-03,157.95
VTA_42001582,CLI_650875,2025-03-24,1423.54
VTA_39326779,CLI_398196,2026-01-16,149.2
VTA_00542288,CLI_642827,2025-03-01,917.99
VTA_39935110,CLI_643888,2025-05-31,121.12
VTA_43432261,CLI_305887,2025-09-17,2486.57
VTA_45241160,CLI_059788,2025-09-15,2760.04
VTA_20742882,CLI_503452,2025-07-02,121.44
VTA_53351505,CLI_032616,2025-12-13,2118.99
VTA_99225124,CLI_570220,2025-02-14,109.14
VTA_04177992,CLI_373782,2025-09-05,1798.14
VTA_30185316,CLI_525543,2025-08-30,1741.0
